mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
310,410,5124,166566628,38.7638403,-77.4796321,-74,1763409274721,3.0,0.0057218615,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-74,1763409274721,3.0,0.0057218615,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-78,1763409279745,3.0,0.0,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-78,1763409279745,3.0,0.0,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-78,1763409279745,3.0,0.0,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-78,1763409279745,3.0,0.0,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-68,1763409284725,6.9,0.0067509767,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-68,1763409284725,6.9,0.0067509767,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-68,1763409284725,6.9,0.0067509767,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-68,1763409284725,6.9,0.0067509767,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-71,1763409289739,3.0,0.012782864,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-71,1763409289739,3.0,0.012782864,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-71,1763409289739,3.0,0.012782864,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-71,1763409289739,3.0,0.012782864,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-80,1763409294742,6.0,0.0,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-80,1763409294742,6.0,0.0,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-80,1763409294742,6.0,0.0,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-80,1763409294742,6.0,0.0,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-68,1763409299734,4.4,0.006647953,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-68,1763409299734,4.4,0.006647953,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-68,1763409299734,4.4,0.006647953,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-68,1763409299734,4.4,0.006647953,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-79,1763409304735,3.0,0.0127433315,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-79,1763409304735,3.0,0.0127433315,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-79,1763409304735,3.0,0.0127433315,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-79,1763409304735,3.0,0.0127433315,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-80,1763409309720,4.3,0.098818876,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-80,1763409309720,4.3,0.098818876,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-80,1763409309720,4.3,0.098818876,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-80,1763409309720,4.3,0.098818876,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638388,-77.4796217,-66,1763409314732,3.1,2.3338206,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638388,-77.4796217,-66,1763409314732,3.1,2.3338206,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638388,-77.4796217,-66,1763409314732,3.1,2.3338206,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638388,-77.4796217,-66,1763409314732,3.1,2.3338206,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7637632,-77.4795208,-70,1763409319736,3.0,1.1543669,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7637632,-77.4795208,-70,1763409319736,3.0,1.1543669,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7637632,-77.4795208,-70,1763409319736,3.0,1.1543669,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7637632,-77.4795208,-70,1763409319736,3.0,1.1543669,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7637632,-77.4795208,-73,1763409324718,7.5,0.096096165,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7637632,-77.4795208,-73,1763409324718,7.5,0.096096165,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7637632,-77.4795208,-73,1763409324718,7.5,0.096096165,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7637632,-77.4795208,-73,1763409324718,7.5,0.096096165,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7636647,-77.4793893,-80,1763409329717,6.1,4.134926,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7636647,-77.4793893,-80,1763409329717,6.1,4.134926,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7636647,-77.4793893,-80,1763409329717,6.1,4.134926,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7636647,-77.4793893,-80,1763409329717,6.1,4.134926,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7635782,-77.4792692,-86,1763409334745,3.0,3.8523848,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7635782,-77.4792692,-86,1763409334745,3.0,3.8523848,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7635782,-77.4792692,-86,1763409334745,3.0,3.8523848,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7635782,-77.4792692,-86,1763409334745,3.0,3.8523848,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7635019,-77.4791519,-83,1763409339737,4.8,1.6572107,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7635019,-77.4791519,-83,1763409339737,4.8,1.6572107,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7635019,-77.4791519,-83,1763409339737,4.8,1.6572107,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7635019,-77.4791519,-83,1763409339737,4.8,1.6572107,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7634517,-77.4790786,-85,1763409344730,3.3,2.0133228,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7634517,-77.4790786,-85,1763409344730,3.3,2.0133228,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7634517,-77.4790786,-85,1763409344730,3.3,2.0133228,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7634517,-77.4790786,-85,1763409344730,3.3,2.0133228,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7634342,-77.4790563,-83,1763409349740,3.0,0.014520765,-2000.0,LTE,5,,5124,238,,,
